read_id	read_length	target	alignment_length	identity	mapq
SRR27841065.2643151	4260	CM084263.1_rotation_0_offset_0	2856	0.982143	0
SRR27841065.2643151	4260	CM084263.1_rotation_3_offset_10878	2856	0.982143	0
SRR27841065.2643151	4260	CM084263.1_rotation_2_offset_7252	2856	0.982143	0
SRR27841065.2643151	4260	CM084263.1_rotation_1_offset_3626	2856	0.982143	0
SRR27841065.2643151	4260	CM084263.1_rotation_0_offset_0	91	0.967033	35
SRR27841065.2643151	4260	CM084263.1_rotation_0_offset_0	91	0.967033	44
SRR27841065.2644905	1138	CM084263.1_rotation_0_offset_0	1170	0.950427	0
SRR27841065.2644905	1138	CM084263.1_rotation_3_offset_10878	1170	0.950427	0
SRR27841065.2644905	1138	CM084263.1_rotation_2_offset_7252	1170	0.950427	0
SRR27841065.2644905	1138	CM084263.1_rotation_1_offset_3626	1170	0.950427	0
SRR27841065.2649231	1331	CM084263.1_rotation_1_offset_3626	1380	0.913043	0
SRR27841065.2649231	1331	CM084263.1_rotation_2_offset_7252	1380	0.913043	0
SRR27841065.2649231	1331	CM084263.1_rotation_0_offset_0	1380	0.913043	0
SRR27841065.2649231	1331	CM084263.1_rotation_3_offset_10878	1380	0.913043	0
SRR27841065.2649318	223	CM084263.1_rotation_0_offset_0	218	0.977064	0
SRR27841065.2649318	223	CM084263.1_rotation_3_offset_10878	218	0.977064	0
SRR27841065.2649318	223	CM084263.1_rotation_2_offset_7252	218	0.977064	0
SRR27841065.2649318	223	CM084263.1_rotation_1_offset_3626	139	0.985612	0
SRR27841065.2652820	2587	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.2652820	2587	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.2652820	2587	CM084263.1_rotation_0_offset_0	91	1.000000	0
SRR27841065.2652820	2587	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.2652820	2587	CM084263.1_rotation_2_offset_7252	91	0.989011	0
SRR27841065.2652820	2587	CM084263.1_rotation_1_offset_3626	91	0.989011	0
SRR27841065.2652820	2587	CM084263.1_rotation_0_offset_0	91	0.989011	0
SRR27841065.2652820	2587	CM084263.1_rotation_3_offset_10878	91	0.989011	0
SRR27841065.2652820	2587	CM084263.1_rotation_0_offset_0	92	0.978261	0
SRR27841065.2652820	2587	CM084263.1_rotation_1_offset_3626	92	0.978261	0
SRR27841065.2652820	2587	CM084263.1_rotation_2_offset_7252	92	0.978261	0
SRR27841065.2652820	2587	CM084263.1_rotation_3_offset_10878	92	0.978261	0
SRR27841065.2652820	2587	CM084263.1_rotation_1_offset_3626	89	0.977528	1
SRR27841065.2652820	2587	CM084263.1_rotation_3_offset_10878	89	0.977528	0
SRR27841065.2652820	2587	CM084263.1_rotation_2_offset_7252	89	0.977528	0
SRR27841065.2652820	2587	CM084263.1_rotation_0_offset_0	89	0.977528	0
SRR27841065.2652820	2587	CM084263.1_rotation_1_offset_3626	87	0.977011	1
SRR27841065.2652820	2587	CM084263.1_rotation_0_offset_0	87	0.977011	0
SRR27841065.2652820	2587	CM084263.1_rotation_2_offset_7252	87	0.977011	0
SRR27841065.2652820	2587	CM084263.1_rotation_3_offset_10878	87	0.977011	0
SRR27841065.2652820	2587	CM084263.1_rotation_0_offset_0	87	0.977011	49
SRR27841065.2652820	2587	CM084263.1_rotation_0_offset_0	87	0.977011	48
SRR27841065.2652820	2587	CM084263.1_rotation_0_offset_0	91	0.934066	45
SRR27841065.2652820	2587	CM084263.1_rotation_1_offset_3626	66	1.000000	0
SRR27841065.2652820	2587	CM084263.1_rotation_2_offset_7252	66	1.000000	0
SRR27841065.2652820	2587	CM084263.1_rotation_3_offset_10878	66	1.000000	0
SRR27841065.2660903	874	CM084263.1_rotation_0_offset_0	881	0.968218	0
SRR27841065.2660903	874	CM084263.1_rotation_2_offset_7252	881	0.968218	0
SRR27841065.2660903	874	CM084263.1_rotation_1_offset_3626	881	0.968218	0
SRR27841065.2660903	874	CM084263.1_rotation_3_offset_10878	881	0.968218	0
SRR27841065.2661069	7245	CM084263.1_rotation_0_offset_0	1430	0.985315	0
SRR27841065.2661069	7245	CM084263.1_rotation_3_offset_10878	1430	0.985315	0
SRR27841065.2661069	7245	CM084263.1_rotation_1_offset_3626	1430	0.985315	0
SRR27841065.2661069	7245	CM084263.1_rotation_2_offset_7252	1430	0.985315	0
SRR27841065.2661069	7245	CM084263.1_rotation_3_offset_10878	328	0.972561	0
SRR27841065.2661069	7245	CM084263.1_rotation_0_offset_0	328	0.972561	0
SRR27841065.2661069	7245	CM084263.1_rotation_2_offset_7252	328	0.972561	0
SRR27841065.2661069	7245	CM084263.1_rotation_1_offset_3626	328	0.972561	0
SRR27841065.2661069	7245	CM084263.1_rotation_1_offset_3626	489	0.382413	0
SRR27841065.2661069	7245	CM084263.1_rotation_3_offset_10878	489	0.382413	0
SRR27841065.2661069	7245	CM084263.1_rotation_2_offset_7252	489	0.382413	0
SRR27841065.2661069	7245	CM084263.1_rotation_0_offset_0	91	1.000000	60
SRR27841065.2661069	7245	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.2661069	7245	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.2661069	7245	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.2661069	7245	CM084263.1_rotation_3_offset_10878	89	1.000000	1
SRR27841065.2661069	7245	CM084263.1_rotation_1_offset_3626	89	1.000000	0
SRR27841065.2661069	7245	CM084263.1_rotation_2_offset_7252	89	1.000000	0
SRR27841065.2661069	7245	CM084263.1_rotation_3_offset_10878	91	0.978022	0
SRR27841065.2661069	7245	CM084263.1_rotation_1_offset_3626	91	0.978022	0
SRR27841065.2661069	7245	CM084263.1_rotation_2_offset_7252	91	0.978022	0
SRR27841065.2661069	7245	CM084263.1_rotation_0_offset_0	91	0.978022	22
SRR27841065.2661069	7245	CM084263.1_rotation_2_offset_7252	89	0.977528	1
SRR27841065.2661069	7245	CM084263.1_rotation_3_offset_10878	89	0.977528	0
SRR27841065.2661069	7245	CM084263.1_rotation_1_offset_3626	89	0.977528	0
SRR27841065.2661069	7245	CM084263.1_rotation_2_offset_7252	91	0.956044	1
SRR27841065.2661069	7245	CM084263.1_rotation_1_offset_3626	91	0.956044	0
SRR27841065.2661069	7245	CM084263.1_rotation_3_offset_10878	91	0.956044	0
SRR27841065.2661069	7245	CM084263.1_rotation_0_offset_0	93	0.956989	48
SRR27841065.2661069	7245	CM084263.1_rotation_3_offset_10878	95	0.926316	0
SRR27841065.2661069	7245	CM084263.1_rotation_0_offset_0	95	0.926316	0
SRR27841065.2661455	782	CM084263.1_rotation_3_offset_10878	799	0.911139	0
SRR27841065.2661455	782	CM084263.1_rotation_0_offset_0	799	0.911139	0
SRR27841065.2661455	782	CM084263.1_rotation_1_offset_3626	799	0.911139	0
SRR27841065.2661455	782	CM084263.1_rotation_2_offset_7252	799	0.911139	0
SRR27841065.2662914	2261	CM084263.1_rotation_0_offset_0	2265	0.975717	0
SRR27841065.2662914	2261	CM084263.1_rotation_1_offset_3626	2265	0.975717	0
SRR27841065.2662914	2261	CM084263.1_rotation_3_offset_10878	2265	0.975717	0
SRR27841065.2662914	2261	CM084263.1_rotation_2_offset_7252	2190	0.975342	0
SRR27841065.2666890	2155	CM084263.1_rotation_1_offset_3626	2198	0.962693	0
SRR27841065.2666890	2155	CM084263.1_rotation_3_offset_10878	2198	0.962693	0
SRR27841065.2666890	2155	CM084263.1_rotation_2_offset_7252	2198	0.962693	0
SRR27841065.2666890	2155	CM084263.1_rotation_0_offset_0	2198	0.962693	0
SRR27841065.2667999	1047	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.2667999	1047	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.2667999	1047	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.2667999	1047	CM084263.1_rotation_0_offset_0	91	1.000000	0
SRR27841065.2667999	1047	CM084263.1_rotation_0_offset_0	91	0.989011	45
SRR27841065.2667999	1047	CM084263.1_rotation_3_offset_10878	87	0.977011	1
SRR27841065.2667999	1047	CM084263.1_rotation_1_offset_3626	87	0.977011	0
SRR27841065.2667999	1047	CM084263.1_rotation_2_offset_7252	87	0.977011	0
SRR27841065.2667999	1047	CM084263.1_rotation_0_offset_0	87	0.977011	0
SRR27841065.2667999	1047	CM084263.1_rotation_2_offset_7252	95	0.905263	0
SRR27841065.2667999	1047	CM084263.1_rotation_0_offset_0	95	0.905263	0
SRR27841065.2667999	1047	CM084263.1_rotation_1_offset_3626	95	0.905263	0
SRR27841065.2667999	1047	CM084263.1_rotation_3_offset_10878	95	0.905263	0
SRR27841065.2667999	1047	CM084263.1_rotation_0_offset_0	60	0.950000	1
SRR27841065.2668459	3247	CM084263.1_rotation_3_offset_10878	2637	0.959803	0
SRR27841065.2668459	3247	CM084263.1_rotation_1_offset_3626	2637	0.959803	0
SRR27841065.2668459	3247	CM084263.1_rotation_2_offset_7252	2637	0.959803	0
SRR27841065.2668459	3247	CM084263.1_rotation_0_offset_0	2637	0.959803	0
SRR27841065.2668459	3247	CM084263.1_rotation_2_offset_7252	281	0.843416	0
SRR27841065.2668459	3247	CM084263.1_rotation_3_offset_10878	281	0.843416	0
SRR27841065.2668459	3247	CM084263.1_rotation_0_offset_0	281	0.843416	0
SRR27841065.2668459	3247	CM084263.1_rotation_1_offset_3626	281	0.843416	0
SRR27841065.2673302	6372	CM084263.1_rotation_2_offset_7252	642	0.981308	0
SRR27841065.2673302	6372	CM084263.1_rotation_1_offset_3626	642	0.981308	0
SRR27841065.2673302	6372	CM084263.1_rotation_0_offset_0	642	0.981308	0
SRR27841065.2673302	6372	CM084263.1_rotation_3_offset_10878	642	0.981308	0
SRR27841065.2673302	6372	CM084263.1_rotation_1_offset_3626	189	0.978836	0
SRR27841065.2673302	6372	CM084263.1_rotation_0_offset_0	189	0.978836	0
SRR27841065.2673302	6372	CM084263.1_rotation_3_offset_10878	189	0.978836	0
SRR27841065.2673302	6372	CM084263.1_rotation_2_offset_7252	189	0.978836	0
SRR27841065.2673302	6372	CM084263.1_rotation_2_offset_7252	150	0.866667	1
SRR27841065.2673302	6372	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_2_offset_7252	92	0.989130	0
SRR27841065.2673302	6372	CM084263.1_rotation_1_offset_3626	92	0.989130	0
SRR27841065.2673302	6372	CM084263.1_rotation_3_offset_10878	92	0.989130	0
SRR27841065.2673302	6372	CM084263.1_rotation_2_offset_7252	87	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_3_offset_10878	87	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_1_offset_3626	87	1.000000	0
SRR27841065.2673302	6372	CM084263.1_rotation_0_offset_0	91	0.978022	10
SRR27841065.2673302	6372	CM084263.1_rotation_1_offset_3626	89	0.977528	1
SRR27841065.2673302	6372	CM084263.1_rotation_1_offset_3626	93	0.935484	1
SRR27841065.2673302	6372	CM084263.1_rotation_3_offset_10878	91	0.923077	1
SRR27841065.2679015	2367	CM084263.1_rotation_3_offset_10878	2343	0.981647	0
SRR27841065.2679015	2367	CM084263.1_rotation_2_offset_7252	2343	0.981647	0
SRR27841065.2679015	2367	CM084263.1_rotation_0_offset_0	2343	0.981647	0
SRR27841065.2679015	2367	CM084263.1_rotation_1_offset_3626	2343	0.981647	0
SRR27841065.2680527	1071	CM084263.1_rotation_2_offset_7252	1086	0.968692	0
SRR27841065.2680527	1071	CM084263.1_rotation_3_offset_10878	1086	0.968692	0
SRR27841065.2680527	1071	CM084263.1_rotation_0_offset_0	1086	0.968692	0
SRR27841065.2680527	1071	CM084263.1_rotation_1_offset_3626	1086	0.968692	0
SRR27841065.2683640	2479	CM084263.1_rotation_2_offset_7252	2500	0.979600	0
SRR27841065.2683640	2479	CM084263.1_rotation_0_offset_0	2500	0.979600	0
SRR27841065.2683640	2479	CM084263.1_rotation_3_offset_10878	2500	0.979600	0
SRR27841065.2683640	2479	CM084263.1_rotation_1_offset_3626	1805	0.977839	0
SRR27841065.2687503	1757	CM084263.1_rotation_0_offset_0	1777	0.965110	0
SRR27841065.2687503	1757	CM084263.1_rotation_2_offset_7252	1777	0.965110	0
SRR27841065.2687503	1757	CM084263.1_rotation_1_offset_3626	1777	0.965110	0
SRR27841065.2687503	1757	CM084263.1_rotation_3_offset_10878	1463	0.961039	0
SRR27841065.2689527	1036	CM084263.1_rotation_1_offset_3626	1058	0.944234	0
SRR27841065.2689527	1036	CM084263.1_rotation_3_offset_10878	1058	0.944234	0
SRR27841065.2689527	1036	CM084263.1_rotation_2_offset_7252	1058	0.944234	0
SRR27841065.2689527	1036	CM084263.1_rotation_0_offset_0	1058	0.944234	0
SRR27841065.2690162	862	CM084263.1_rotation_2_offset_7252	868	0.972350	0
SRR27841065.2690162	862	CM084263.1_rotation_1_offset_3626	868	0.972350	0
SRR27841065.2690162	862	CM084263.1_rotation_0_offset_0	868	0.972350	0
SRR27841065.2690162	862	CM084263.1_rotation_3_offset_10878	868	0.972350	0
SRR27841065.2694024	655	CM084263.1_rotation_3_offset_10878	658	0.969605	0
SRR27841065.2694024	655	CM084263.1_rotation_1_offset_3626	658	0.969605	0
SRR27841065.2694024	655	CM084263.1_rotation_0_offset_0	658	0.969605	0
SRR27841065.2694024	655	CM084263.1_rotation_2_offset_7252	658	0.969605	0
SRR27841065.2695674	674	CM084263.1_rotation_2_offset_7252	675	0.982222	0
SRR27841065.2695674	674	CM084263.1_rotation_1_offset_3626	675	0.982222	0
SRR27841065.2695674	674	CM084263.1_rotation_0_offset_0	675	0.982222	0
SRR27841065.2695674	674	CM084263.1_rotation_3_offset_10878	403	0.977667	0
SRR27841065.2699844	16635	CM084263.1_rotation_1_offset_3626	16505	0.706634	60
SRR27841065.2699844	16635	CM084263.1_rotation_2_offset_7252	15611	0.693421	0
SRR27841065.2699844	16635	CM084263.1_rotation_0_offset_0	8653	0.951231	0
SRR27841065.2699844	16635	CM084263.1_rotation_3_offset_10878	11953	0.616163	0
SRR27841065.2699844	16635	CM084263.1_rotation_1_offset_3626	431	0.948956	60
SRR27841065.2712388	4186	CM084263.1_rotation_0_offset_0	4227	0.978472	0
SRR27841065.2712388	4186	CM084263.1_rotation_2_offset_7252	4227	0.978472	0
SRR27841065.2712388	4186	CM084263.1_rotation_3_offset_10878	4227	0.978472	0
SRR27841065.2712388	4186	CM084263.1_rotation_1_offset_3626	2280	0.984649	0
SRR27841065.2717165	1600	CM084263.1_rotation_1_offset_3626	1621	0.954349	0
SRR27841065.2717165	1600	CM084263.1_rotation_0_offset_0	1621	0.954349	0
SRR27841065.2717165	1600	CM084263.1_rotation_3_offset_10878	1621	0.954349	0
SRR27841065.2717165	1600	CM084263.1_rotation_2_offset_7252	1621	0.954349	0
SRR27841065.2718255	1363	CM084263.1_rotation_3_offset_10878	1329	0.905192	0
SRR27841065.2718255	1363	CM084263.1_rotation_0_offset_0	1329	0.905192	0
SRR27841065.2718255	1363	CM084263.1_rotation_2_offset_7252	1329	0.905192	0
SRR27841065.2718255	1363	CM084263.1_rotation_1_offset_3626	877	0.906499	0
SRR27841065.2719244	2164	CM084263.1_rotation_0_offset_0	2191	0.976723	0
SRR27841065.2719244	2164	CM084263.1_rotation_2_offset_7252	2191	0.976723	0
SRR27841065.2719244	2164	CM084263.1_rotation_1_offset_3626	2191	0.976723	0
SRR27841065.2719244	2164	CM084263.1_rotation_3_offset_10878	2191	0.976723	0
SRR27841065.2722785	18738	CM084263.1_rotation_2_offset_7252	91	1.000000	0
SRR27841065.2722785	18738	CM084263.1_rotation_1_offset_3626	91	1.000000	0
SRR27841065.2722785	18738	CM084263.1_rotation_0_offset_0	91	1.000000	0
SRR27841065.2722785	18738	CM084263.1_rotation_3_offset_10878	91	1.000000	0
SRR27841065.2722785	18738	CM084263.1_rotation_2_offset_7252	92	0.989130	0
SRR27841065.2722785	18738	CM084263.1_rotation_1_offset_3626	92	0.989130	0
SRR27841065.2722785	18738	CM084263.1_rotation_0_offset_0	92	0.989130	0
SRR27841065.2722785	18738	CM084263.1_rotation_3_offset_10878	92	0.989130	0
SRR27841065.2722785	18738	CM084263.1_rotation_2_offset_7252	91	0.978022	0
SRR27841065.2722785	18738	CM084263.1_rotation_1_offset_3626	91	0.978022	0
SRR27841065.2722785	18738	CM084263.1_rotation_3_offset_10878	91	0.978022	0
SRR27841065.2722785	18738	CM084263.1_rotation_0_offset_0	91	0.978022	0
SRR27841065.2722785	18738	CM084263.1_rotation_0_offset_0	89	0.977528	0
SRR27841065.2722785	18738	CM084263.1_rotation_2_offset_7252	89	0.977528	0
SRR27841065.2722785	18738	CM084263.1_rotation_1_offset_3626	89	0.977528	0
SRR27841065.2722785	18738	CM084263.1_rotation_2_offset_7252	87	0.988506	0
SRR27841065.2722785	18738	CM084263.1_rotation_1_offset_3626	87	0.988506	0
SRR27841065.2722785	18738	CM084263.1_rotation_3_offset_10878	87	0.988506	0
SRR27841065.2722785	18738	CM084263.1_rotation_3_offset_10878	93	0.935484	1
SRR27841065.2722785	18738	CM084263.1_rotation_3_offset_10878	95	0.915789	0
SRR27841065.2722785	18738	CM084263.1_rotation_1_offset_3626	95	0.915789	0
SRR27841065.2722785	18738	CM084263.1_rotation_2_offset_7252	95	0.915789	0
SRR27841065.2722785	18738	CM084263.1_rotation_1_offset_3626	91	0.956044	0
SRR27841065.2722785	18738	CM084263.1_rotation_1_offset_3626	84	0.988095	1
SRR27841065.2722785	18738	CM084263.1_rotation_3_offset_10878	91	0.956044	0
SRR27841065.2722785	18738	CM084263.1_rotation_2_offset_7252	91	0.956044	0
SRR27841065.2722785	18738	CM084263.1_rotation_1_offset_3626	92	0.956522	1
SRR27841065.2722785	18738	CM084263.1_rotation_0_offset_0	91	0.956044	1
SRR27841065.2722785	18738	CM084263.1_rotation_0_offset_0	92	0.956522	56
SRR27841065.2722785	18738	CM084263.1_rotation_2_offset_7252	92	0.956522	0
SRR27841065.2722785	18738	CM084263.1_rotation_1_offset_3626	92	0.956522	0
SRR27841065.2722785	18738	CM084263.1_rotation_3_offset_10878	92	0.956522	0
SRR27841065.2722785	18738	CM084263.1_rotation_2_offset_7252	95	0.894737	1
SRR27841065.2722785	18738	CM084263.1_rotation_2_offset_7252	100	0.900000	1
SRR27841065.2722785	18738	CM084263.1_rotation_1_offset_3626	91	0.912088	1
SRR27841065.2723086	825	CM084263.1_rotation_0_offset_0	829	0.985525	0
SRR27841065.2723086	825	CM084263.1_rotation_1_offset_3626	829	0.985525	0
SRR27841065.2723086	825	CM084263.1_rotation_2_offset_7252	829	0.985525	0
SRR27841065.2723086	825	CM084263.1_rotation_3_offset_10878	829	0.985525	0
SRR27841065.2726138	795	CM084263.1_rotation_3_offset_10878	87	0.965517	0
SRR27841065.2726138	795	CM084263.1_rotation_2_offset_7252	87	0.965517	0
SRR27841065.2726138	795	CM084263.1_rotation_0_offset_0	87	0.965517	0
SRR27841065.2726138	795	CM084263.1_rotation_1_offset_3626	87	0.965517	0
SRR27841065.2726138	795	CM084263.1_rotation_2_offset_7252	72	0.972222	38
SRR27841065.2726138	795	CM084263.1_rotation_3_offset_10878	72	0.972222	0
SRR27841065.2726138	795	CM084263.1_rotation_1_offset_3626	72	0.972222	0
SRR27841065.2726138	795	CM084263.1_rotation_0_offset_0	72	0.972222	0
SRR27841065.2730306	1217	CM084263.1_rotation_1_offset_3626	1237	0.962005	0
SRR27841065.2730306	1217	CM084263.1_rotation_0_offset_0	1237	0.962005	0
SRR27841065.2730306	1217	CM084263.1_rotation_2_offset_7252	1237	0.962005	0
SRR27841065.2730306	1217	CM084263.1_rotation_3_offset_10878	1237	0.962005	0
SRR27841065.2741527	736	CM084263.1_rotation_1_offset_3626	740	0.959459	0
SRR27841065.2741527	736	CM084263.1_rotation_3_offset_10878	740	0.959459	0
SRR27841065.2741527	736	CM084263.1_rotation_2_offset_7252	740	0.959459	0
SRR27841065.2741527	736	CM084263.1_rotation_0_offset_0	740	0.959459	0
SRR27841065.2742860	2060	CM084263.1_rotation_1_offset_3626	2139	0.889668	0
SRR27841065.2742860	2060	CM084263.1_rotation_2_offset_7252	2139	0.889668	0
SRR27841065.2742860	2060	CM084263.1_rotation_0_offset_0	2139	0.889668	0
SRR27841065.2742860	2060	CM084263.1_rotation_3_offset_10878	1754	0.887685	0
SRR27841065.2743628	12076	CM084263.1_rotation_2_offset_7252	12149	0.629435	0
SRR27841065.2743628	12076	CM084263.1_rotation_1_offset_3626	12149	0.629435	0
SRR27841065.2743628	12076	CM084263.1_rotation_0_offset_0	7170	0.970432	0
SRR27841065.2743628	12076	CM084263.1_rotation_3_offset_10878	8634	0.489576	0
SRR27841065.2743708	42510	CM084263.1_rotation_3_offset_10878	293	0.907850	0
SRR27841065.2743708	42510	CM084263.1_rotation_0_offset_0	293	0.907850	0
SRR27841065.2743708	42510	CM084263.1_rotation_2_offset_7252	293	0.907850	0
SRR27841065.2743708	42510	CM084263.1_rotation_1_offset_3626	293	0.907850	0
SRR27841065.2745109	6186	CM084263.1_rotation_0_offset_0	6250	0.977120	0
SRR27841065.2745109	6186	CM084263.1_rotation_3_offset_10878	6250	0.977120	0
SRR27841065.2745109	6186	CM084263.1_rotation_2_offset_7252	5482	0.978110	0
SRR27841065.2745109	6186	CM084263.1_rotation_1_offset_3626	4411	0.977556	0
SRR27841065.2757505	668	CM084263.1_rotation_2_offset_7252	676	0.936391	0
SRR27841065.2757505	668	CM084263.1_rotation_0_offset_0	676	0.936391	0
SRR27841065.2757505	668	CM084263.1_rotation_1_offset_3626	676	0.936391	0
SRR27841065.2757505	668	CM084263.1_rotation_3_offset_10878	676	0.936391	0
SRR27841065.2759970	484	CM084263.1_rotation_3_offset_10878	91	0.956044	0
SRR27841065.2759970	484	CM084263.1_rotation_2_offset_7252	91	0.956044	0
SRR27841065.2759970	484	CM084263.1_rotation_1_offset_3626	91	0.956044	0
SRR27841065.2759970	484	CM084263.1_rotation_0_offset_0	91	0.956044	0
SRR27841065.2759970	484	CM084263.1_rotation_1_offset_3626	73	0.972603	34
SRR27841065.2759970	484	CM084263.1_rotation_2_offset_7252	73	0.972603	0
SRR27841065.2759970	484	CM084263.1_rotation_0_offset_0	73	0.972603	0
SRR27841065.2759970	484	CM084263.1_rotation_3_offset_10878	73	0.972603	0
SRR27841065.2762823	15122	CM084263.1_rotation_1_offset_3626	5237	0.975940	0
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	5237	0.975940	0
SRR27841065.2762823	15122	CM084263.1_rotation_2_offset_7252	5237	0.975940	0
SRR27841065.2762823	15122	CM084263.1_rotation_3_offset_10878	3644	0.977223	0
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	91	0.978022	48
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	93	0.978495	45
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	91	0.978022	60
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	88	0.988636	45
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	94	0.957447	60
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	91	0.978022	31
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	91	0.978022	45
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	91	0.978022	60
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	91	0.967033	13
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	91	0.967033	0
SRR27841065.2762823	15122	CM084263.1_rotation_2_offset_7252	91	0.967033	0
SRR27841065.2762823	15122	CM084263.1_rotation_1_offset_3626	91	0.967033	0
SRR27841065.2762823	15122	CM084263.1_rotation_3_offset_10878	91	0.967033	0
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	82	0.987805	44
SRR27841065.2762823	15122	CM084263.1_rotation_0_offset_0	92	0.934783	40
SRR27841065.2767608	6220	CM084263.1_rotation_0_offset_0	5568	0.923312	0
SRR27841065.2767608	6220	CM084263.1_rotation_3_offset_10878	5568	0.923312	0
SRR27841065.2767608	6220	CM084263.1_rotation_2_offset_7252	5568	0.923312	0
SRR27841065.2767608	6220	CM084263.1_rotation_1_offset_3626	3647	0.938580	0
SRR27841065.2767608	6220	CM084263.1_rotation_0_offset_0	97	0.835052	11
SRR27841065.2774868	1361	CM084263.1_rotation_3_offset_10878	1388	0.966859	0
SRR27841065.2774868	1361	CM084263.1_rotation_0_offset_0	1388	0.966859	0
SRR27841065.2774868	1361	CM084263.1_rotation_2_offset_7252	1388	0.966859	0
SRR27841065.2774868	1361	CM084263.1_rotation_1_offset_3626	1388	0.966859	0
SRR27841065.2776381	1516	CM084263.1_rotation_2_offset_7252	1493	0.948426	0
SRR27841065.2776381	1516	CM084263.1_rotation_3_offset_10878	1493	0.948426	0
SRR27841065.2776381	1516	CM084263.1_rotation_0_offset_0	1493	0.948426	0
SRR27841065.2776381	1516	CM084263.1_rotation_1_offset_3626	854	0.948478	0
SRR27841065.2790569	1638	CM084263.1_rotation_1_offset_3626	1675	0.962388	0
SRR27841065.2790569	1638	CM084263.1_rotation_0_offset_0	1675	0.962388	0
SRR27841065.2790569	1638	CM084263.1_rotation_3_offset_10878	1675	0.962388	0
SRR27841065.2790569	1638	CM084263.1_rotation_2_offset_7252	1675	0.962388	0
SRR27841065.2793676	1454	CM084263.1_rotation_2_offset_7252	1509	0.863486	0
SRR27841065.2793676	1454	CM084263.1_rotation_0_offset_0	1509	0.863486	0
SRR27841065.2793676	1454	CM084263.1_rotation_1_offset_3626	1509	0.863486	0
SRR27841065.2793676	1454	CM084263.1_rotation_3_offset_10878	1509	0.863486	0
SRR27841065.2799832	594	CM084263.1_rotation_3_offset_10878	605	0.971901	0
SRR27841065.2799832	594	CM084263.1_rotation_2_offset_7252	605	0.971901	0
SRR27841065.2799832	594	CM084263.1_rotation_1_offset_3626	605	0.971901	0
SRR27841065.2799832	594	CM084263.1_rotation_0_offset_0	605	0.971901	0
SRR27841065.2811790	1416	CM084263.1_rotation_1_offset_3626	1424	0.964185	0
SRR27841065.2811790	1416	CM084263.1_rotation_2_offset_7252	1424	0.964185	0
SRR27841065.2811790	1416	CM084263.1_rotation_3_offset_10878	1424	0.964185	0
SRR27841065.2811790	1416	CM084263.1_rotation_0_offset_0	1424	0.964185	0
SRR27841065.2812485	563	CM084263.1_rotation_1_offset_3626	570	0.959649	0
SRR27841065.2812485	563	CM084263.1_rotation_3_offset_10878	570	0.959649	0
SRR27841065.2812485	563	CM084263.1_rotation_0_offset_0	570	0.959649	0
SRR27841065.2812485	563	CM084263.1_rotation_2_offset_7252	570	0.959649	0
SRR27841065.2818646	1754	CM084263.1_rotation_0_offset_0	1899	0.747235	0
